Image,Voltage,Strategy,b_offset,b_factor,Raw_oc,Raw_fc,Power_Saving(%),Distortion(%)
Image_40,10.0,both,0.0667,1.1,0.2,0.3,62.73,7.57
Image_40,10.0,both,0.0667,1.1667,0.2,0.5,61.52,7.23
Image_40,10.0,both,0.0667,1.2333,0.2,0.7,60.39,6.9
Image_40,10.0,both,0.1,1.1,0.3,0.3,61.41,7.21
Image_40,10.0,both,0.1,1.1667,0.3,0.5,60.24,6.88
Image_40,10.0,both,0.1,1.2333,0.3,0.7,59.15,6.58
Image_40,9.5,brightness,0.0367,1.0,0.1,0.0,70.98,9.55
Image_40,9.5,brightness,0.0733,1.0,0.2,0.0,69.83,9.19
Image_40,9.5,brightness,0.11,1.0,0.3,0.0,68.63,8.81
Image_40,9.5,contrast,0.0,1.11,0.0,0.3,70.51,9.4
Image_40,9.5,contrast,0.0,1.1833,0.0,0.5,69.44,9.06
Image_40,9.5,contrast,0.0,1.2567,0.0,0.7,68.4,8.73
Image_40,9.5,both,0.0367,1.11,0.1,0.3,69.36,9.03
Image_40,9.5,both,0.0367,1.1833,0.1,0.5,68.3,8.7
Image_40,9.5,both,0.0367,1.2567,0.1,0.7,67.3,8.39
Image_40,9.5,both,0.0733,1.11,0.2,0.3,68.21,8.67
Image_40,9.5,both,0.0733,1.1833,0.2,0.5,67.18,8.35
Image_40,9.5,both,0.0733,1.2567,0.2,0.7,66.22,8.05
Image_40,9.5,both,0.11,1.11,0.3,0.3,67.08,8.32
Image_40,9.5,both,0.11,1.1833,0.3,0.5,66.09,8.02
Image_40,9.5,both,0.11,1.2567,0.3,0.7,65.18,7.73
Image_40,9.0,brightness,0.04,1.0,0.1,0.0,75.69,10.65
Image_40,9.0,brightness,0.08,1.0,0.2,0.0,74.75,10.32
Image_40,9.0,brightness,0.12,1.0,0.3,0.0,73.81,10.0
Image_40,9.0,contrast,0.0,1.12,0.0,0.3,75.32,10.51
Image_40,9.0,contrast,0.0,1.2,0.0,0.5,74.44,10.21
Image_40,9.0,contrast,0.0,1.28,0.0,0.7,73.61,9.91
Image_40,9.0,both,0.04,1.12,0.1,0.3,74.38,10.19
Image_40,9.0,both,0.04,1.2,0.1,0.5,73.52,9.89
Image_40,9.0,both,0.04,1.28,0.1,0.7,72.72,9.61
Image_40,9.0,both,0.08,1.12,0.2,0.3,73.44,9.87
Image_40,9.0,both,0.08,1.2,0.2,0.5,72.62,9.58
Image_40,9.0,both,0.08,1.28,0.2,0.7,71.86,9.32
Image_40,9.0,both,0.12,1.12,0.3,0.3,72.52,9.55
Image_40,9.0,both,0.12,1.2,0.3,0.5,71.75,9.28
Image_40,9.0,both,0.12,1.28,0.3,0.7,71.04,9.03
Image_41,14.5,brightness,0.0033,1.0,0.1,0.0,8.0,0.59
Image_41,14.5,brightness,0.0067,1.0,0.2,0.0,7.14,0.49
Image_41,14.5,brightness,0.01,1.0,0.3,0.0,6.39,0.4
Image_41,14.5,contrast,0.0,1.01,0.0,0.3,7.74,0.55
Image_41,14.5,contrast,0.0,1.0167,0.0,0.5,7.29,0.5
Image_41,14.5,contrast,0.0,1.0233,0.0,0.7,6.83,0.44
Image_41,14.5,both,0.0033,1.01,0.1,0.3,7.12,0.48
Image_41,14.5,both,0.0033,1.0167,0.1,0.5,6.62,0.42
Image_41,14.5,both,0.0033,1.0233,0.1,0.7,6.16,0.36
Image_41,14.5,both,0.0067,1.01,0.2,0.3,6.43,0.39
Image_41,14.5,both,0.0067,1.0167,0.2,0.5,5.95,0.34
Image_41,14.5,both,0.0067,1.0233,0.2,0.7,5.48,0.29
Image_41,14.5,both,0.01,1.01,0.3,0.3,5.72,0.33
Image_41,14.5,both,0.01,1.0167,0.3,0.5,5.26,0.28
Image_41,14.5,both,0.01,1.0233,0.3,0.7,4.8,0.23
Image_41,14.0,brightness,0.0067,1.0,0.1,0.0,14.91,1.08
Image_41,14.0,brightness,0.0133,1.0,0.2,0.0,13.56,0.89
Image_41,14.0,brightness,0.02,1.0,0.3,0.0,12.28,0.78
Image_41,14.0,contrast,0.0,1.02,0.0,0.3,14.83,1.06
Image_41,14.0,contrast,0.0,1.0333,0.0,0.5,14.02,0.95
Image_41,14.0,contrast,0.0,1.0467,0.0,0.7,13.21,0.85
Image_41,14.0,both,0.0067,1.02,0.1,0.3,13.63,0.9
Image_41,14.0,both,0.0067,1.0333,0.1,0.5,12.78,0.79
Image_41,14.0,both,0.0067,1.0467,0.1,0.7,11.96,0.68
Image_41,14.0,both,0.0133,1.02,0.2,0.3,12.38,0.75
Image_41,14.0,both,0.0133,1.0333,0.2,0.5,11.55,0.65
Image_41,14.0,both,0.0133,1.0467,0.2,0.7,10.72,0.55
Image_41,14.0,both,0.02,1.02,0.3,0.3,11.13,0.64
Image_41,14.0,both,0.02,1.0333,0.3,0.5,10.3,0.54
Image_41,14.0,both,0.02,1.0467,0.3,0.7,9.49,0.45
Image_41,13.5,brightness,0.01,1.0,0.1,0.0,21.75,1.58
Image_41,13.5,brightness,0.02,1.0,0.2,0.0,20.0,1.36
Image_41,13.5,brightness,0.03,1.0,0.3,0.0,18.44,1.19
Image_41,13.5,contrast,0.0,1.03,0.0,0.3,21.74,1.59
Image_41,13.5,contrast,0.0,1.05,0.0,0.5,20.64,1.43
Image_41,13.5,contrast,0.0,1.07,0.0,0.7,19.55,1.28
Image_41,13.5,both,0.01,1.03,0.1,0.3,20.1,1.35
Image_41,13.5,both,0.01,1.05,0.1,0.5,18.97,1.2
Image_41,13.5,both,0.01,1.07,0.1,0.7,17.87,1.05
Image_41,13.5,both,0.02,1.03,0.2,0.3,18.42,1.15
Image_41,13.5,both,0.02,1.05,0.2,0.5,17.31,1.0
Image_41,13.5,both,0.02,1.07,0.2,0.7,16.21,0.86
Image_41,13.5,both,0.03,1.03,0.3,0.3,16.74,0.99
Image_41,13.5,both,0.03,1.05,0.3,0.5,15.63,0.85
Image_41,13.5,both,0.03,1.07,0.3,0.7,14.53,0.72
Image_41,13.0,brightness,0.0133,1.0,0.1,0.0,28.39,2.1
Image_41,13.0,brightness,0.0267,1.0,0.2,0.0,26.54,1.87
Image_41,13.0,brightness,0.04,1.0,0.3,0.0,24.43,1.62
Image_41,13.0,contrast,0.0,1.04,0.0,0.3,28.44,2.13
Image_41,13.0,contrast,0.0,1.0667,0.0,0.5,27.14,1.94
Image_41,13.0,contrast,0.0,1.0933,0.0,0.7,25.82,1.75
Image_41,13.0,both,0.0133,1.04,0.1,0.3,26.48,1.84
Image_41,13.0,both,0.0133,1.0667,0.1,0.5,25.16,1.65
Image_41,13.0,both,0.0133,1.0933,0.1,0.7,23.85,1.47
Image_41,13.0,both,0.0267,1.04,0.2,0.3,24.49,1.58
Image_41,13.0,both,0.0267,1.0667,0.2,0.5,23.19,1.4
Image_41,13.0,both,0.0267,1.0933,0.2,0.7,21.88,1.23
Image_41,13.0,both,0.04,1.04,0.3,0.3,22.53,1.37
Image_41,13.0,both,0.04,1.0667,0.3,0.5,21.21,1.2
Image_41,13.0,both,0.04,1.0933,0.3,0.7,19.9,1.03
Image_41,12.5,brightness,0.0167,1.0,0.1,0.0,34.85,2.67
Image_41,12.5,brightness,0.0333,1.0,0.2,0.0,32.74,2.37
Image_41,12.5,brightness,0.05,1.0,0.3,0.0,30.63,2.11
Image_41,12.5,contrast,0.0,1.05,0.0,0.3,34.92,2.69
Image_41,12.5,contrast,0.0,1.0833,0.0,0.5,33.49,2.47
Image_41,12.5,contrast,0.0,1.1167,0.0,0.7,32.04,2.26
Image_41,12.5,both,0.0167,1.05,0.1,0.3,32.76,2.36
Image_41,12.5,both,0.0167,1.0833,0.1,0.5,31.32,2.14
Image_41,12.5,both,0.0167,1.1167,0.1,0.7,29.87,1.92
Image_41,12.5,both,0.0333,1.05,0.2,0.3,30.58,2.05
Image_41,12.5,both,0.0333,1.0833,0.2,0.5,29.15,1.84
Image_41,12.5,both,0.0333,1.1167,0.2,0.7,27.7,1.64
Image_41,12.5,both,0.05,1.05,0.3,0.3,28.41,1.8
Image_41,12.5,both,0.05,1.0833,0.3,0.5,26.98,1.6
Image_41,12.5,both,0.05,1.1167,0.3,0.7,25.53,1.41
Image_41,12.0,brightness,0.02,1.0,0.1,0.0,41.13,3.25
Image_41,12.0,brightness,0.04,1.0,0.2,0.0,38.86,2.9
Image_41,12.0,brightness,0.06,1.0,0.3,0.0,36.61,2.61
Image_41,12.0,contrast,0.0,1.06,0.0,0.3,41.19,3.27
Image_41,12.0,contrast,0.0,1.1,0.0,0.5,39.65,3.03
Image_41,12.0,contrast,0.0,1.14,0.0,0.7,38.18,2.79
Image_41,12.0,both,0.02,1.06,0.1,0.3,38.92,2.9
Image_41,12.0,both,0.02,1.1,0.1,0.5,37.4,2.66
Image_41,12.0,both,0.02,1.14,0.1,0.7,35.91,2.43
Image_41,12.0,both,0.04,1.06,0.2,0.3,36.65,2.56
Image_41,12.0,both,0.04,1.1,0.2,0.5,35.14,2.33
Image_41,12.0,both,0.04,1.14,0.2,0.7,33.64,2.1
Image_41,12.0,both,0.06,1.06,0.3,0.3,34.38,2.28
Image_41,12.0,both,0.06,1.1,0.3,0.5,32.87,2.05
Image_41,12.0,both,0.06,1.14,0.3,0.7,31.37,1.83
Image_41,11.5,brightness,0.0233,1.0,0.1,0.0,47.3,3.9
Image_41,11.5,brightness,0.0467,1.0,0.2,0.0,45.0,3.51
Image_41,11.5,brightness,0.07,1.0,0.3,0.0,42.72,3.18
Image_41,11.5,contrast,0.0,1.07,0.0,0.3,47.22,3.88
Image_41,11.5,contrast,0.0,1.1167,0.0,0.5,45.7,3.62
Image_41,11.5,contrast,0.0,1.1633,0.0,0.7,44.19,3.37
Image_41,11.5,both,0.0233,1.07,0.1,0.3,44.94,3.49
Image_41,11.5,both,0.0233,1.1167,0.1,0.5,43.43,3.23
Image_41,11.5,both,0.0233,1.1633,0.1,0.7,41.92,2.98
Image_41,11.5,both,0.0467,1.07,0.2,0.3,42.67,3.11
Image_41,11.5,both,0.0467,1.1167,0.2,0.5,41.15,2.87
Image_41,11.5,both,0.0467,1.1633,0.2,0.7,39.64,2.62
Image_41,11.5,both,0.07,1.07,0.3,0.3,40.39,2.8
Image_41,11.5,both,0.07,1.1167,0.3,0.5,38.87,2.56
Image_41,11.5,both,0.07,1.1633,0.3,0.7,37.37,2.33
Image_41,11.0,brightness,0.0267,1.0,0.1,0.0,53.04,4.51
Image_41,11.0,brightness,0.0533,1.0,0.2,0.0,50.81,4.11
Image_41,11.0,brightness,0.08,1.0,0.3,0.0,48.58,3.75
Image_41,11.0,contrast,0.0,1.08,0.0,0.3,53.0,4.5
Image_41,11.0,contrast,0.0,1.1333,0.0,0.5,51.54,4.24
Image_41,11.0,contrast,0.0,1.1867,0.0,0.7,50.07,3.98
Image_41,11.0,both,0.0267,1.08,0.1,0.3,50.8,4.1
Image_41,11.0,both,0.0267,1.1333,0.1,0.5,49.33,3.84
Image_41,11.0,both,0.0267,1.1867,0.1,0.7,47.87,3.58
Image_41,11.0,both,0.0533,1.08,0.2,0.3,48.6,3.71
Image_41,11.0,both,0.0533,1.1333,0.2,0.5,47.13,3.46
Image_41,11.0,both,0.0533,1.1867,0.2,0.7,45.67,3.2
Image_41,11.0,both,0.08,1.08,0.3,0.3,46.39,3.38
Image_41,11.0,both,0.08,1.1333,0.3,0.5,44.92,3.13
Image_41,11.0,both,0.08,1.1867,0.3,0.7,43.47,2.88
Image_41,10.5,brightness,0.03,1.0,0.1,0.0,58.55,5.15
Image_41,10.5,brightness,0.06,1.0,0.2,0.0,56.45,4.75
Image_41,10.5,brightness,0.09,1.0,0.3,0.0,54.47,4.41
Image_41,10.5,contrast,0.0,1.09,0.0,0.3,58.54,5.15
Image_41,10.5,contrast,0.0,1.15,0.0,0.5,57.18,4.89
Image_41,10.5,contrast,0.0,1.21,0.0,0.7,55.8,4.63
Image_41,10.5,both,0.03,1.09,0.1,0.3,56.48,4.76
Image_41,10.5,both,0.03,1.15,0.1,0.5,55.11,4.5
Image_41,10.5,both,0.03,1.21,0.1,0.7,53.74,4.24
Image_41,10.5,both,0.06,1.09,0.2,0.3,54.42,4.37
Image_41,10.5,both,0.06,1.15,0.2,0.5,53.05,4.11
Image_41,10.5,both,0.06,1.21,0.2,0.7,51.68,3.85
Image_41,10.5,both,0.09,1.09,0.3,0.3,52.36,4.01
Image_41,10.5,both,0.09,1.15,0.3,0.5,50.99,3.76
Image_41,10.5,both,0.09,1.21,0.3,0.7,49.62,3.52
Image_41,10.0,brightness,0.0333,1.0,0.1,0.0,63.81,5.83
Image_41,10.0,brightness,0.0667,1.0,0.2,0.0,61.94,5.44
Image_41,10.0,brightness,0.1,1.0,0.3,0.0,60.1,5.08
Image_41,10.0,contrast,0.0,1.1,0.0,0.3,63.81,5.82
Image_41,10.0,contrast,0.0,1.1667,0.0,0.5,62.57,5.57
Image_41,10.0,contrast,0.0,1.2333,0.0,0.7,61.35,5.32
Image_41,10.0,both,0.0333,1.1,0.1,0.3,61.96,5.45
Image_41,10.0,both,0.0333,1.1667,0.1,0.5,60.72,5.19
Image_41,10.0,both,0.0333,1.2333,0.1,0.7,59.49,4.95
Image_41,10.0,both,0.0667,1.1,0.2,0.3,60.1,5.07
Image_41,10.0,both,0.0667,1.1667,0.2,0.5,58.86,4.82
Image_41,10.0,both,0.0667,1.2333,0.2,0.7,57.64,4.57
Image_41,10.0,both,0.1,1.1,0.3,0.3,58.25,4.71
Image_41,10.0,both,0.1,1.1667,0.3,0.5,57.01,4.47
Image_41,10.0,both,0.1,1.2333,0.3,0.7,55.78,4.23
Image_41,9.5,brightness,0.0367,1.0,0.1,0.0,68.82,6.53
Image_41,9.5,brightness,0.0733,1.0,0.2,0.0,67.24,6.19
Image_41,9.5,brightness,0.11,1.0,0.3,0.0,65.59,5.83
Image_41,9.5,contrast,0.0,1.11,0.0,0.3,68.83,6.52
Image_41,9.5,contrast,0.0,1.1833,0.0,0.5,67.76,6.29
Image_41,9.5,contrast,0.0,1.2567,0.0,0.7,66.7,6.06
Image_41,9.5,both,0.0367,1.11,0.1,0.3,67.23,6.18
Image_41,9.5,both,0.0367,1.1833,0.1,0.5,66.16,5.94
Image_41,9.5,both,0.0367,1.2567,0.1,0.7,65.1,5.71
Image_41,9.5,both,0.0733,1.11,0.2,0.3,65.62,5.83
Image_41,9.5,both,0.0733,1.1833,0.2,0.5,64.56,5.6
Image_41,9.5,both,0.0733,1.2567,0.2,0.7,63.49,5.37
Image_41,9.5,both,0.11,1.11,0.3,0.3,64.02,5.49
Image_41,9.5,both,0.11,1.1833,0.3,0.5,62.95,5.26
Image_41,9.5,both,0.11,1.2567,0.3,0.7,61.89,5.03
Image_41,9.0,brightness,0.04,1.0,0.1,0.0,73.54,7.25
Image_41,9.0,brightness,0.08,1.0,0.2,0.0,72.24,6.96
Image_41,9.0,brightness,0.12,1.0,0.3,0.0,70.95,6.66
Image_41,9.0,contrast,0.0,1.12,0.0,0.3,73.56,7.24
Image_41,9.0,contrast,0.0,1.2,0.0,0.5,72.69,7.04
Image_41,9.0,contrast,0.0,1.28,0.0,0.7,71.82,6.84
Image_41,9.0,both,0.04,1.12,0.1,0.3,72.25,6.95
Image_41,9.0,both,0.04,1.2,0.1,0.5,71.38,6.74
Image_41,9.0,both,0.04,1.28,0.1,0.7,70.51,6.54
Image_41,9.0,both,0.08,1.12,0.2,0.3,70.94,6.65
Image_41,9.0,both,0.08,1.2,0.2,0.5,70.07,6.44
Image_41,9.0,both,0.08,1.28,0.2,0.7,69.21,6.24
Image_41,9.0,both,0.12,1.12,0.3,0.3,69.63,6.35
Image_41,9.0,both,0.12,1.2,0.3,0.5,68.77,6.15
Image_41,9.0,both,0.12,1.28,0.3,0.7,67.9,5.95
Image_42,14.5,brightness,0.0033,1.0,0.1,0.0,8.51,1.01
Image_42,14.5,brightness,0.0067,1.0,0.2,0.0,8.09,0.91
Image_42,14.5,brightness,0.01,1.0,0.3,0.0,7.72,0.83
Image_42,14.5,contrast,0.0,1.01,0.0,0.3,8.17,0.94
Image_42,14.5,contrast,0.0,1.0167,0.0,0.5,7.8,0.87
Image_42,14.5,contrast,0.0,1.0233,0.0,0.7,7.42,0.79
Image_42,14.5,both,0.0033,1.01,0.1,0.3,7.83,0.87
Image_42,14.5,both,0.0033,1.0167,0.1,0.5,7.46,0.79
Image_42,14.5,both,0.0033,1.0233,0.1,0.7,7.09,0.72
Image_42,14.5,both,0.0067,1.01,0.2,0.3,7.49,0.79
Image_42,14.5,both,0.0067,1.0167,0.2,0.5,7.13,0.72
Image_42,14.5,both,0.0067,1.0233,0.2,0.7,6.76,0.65
Image_42,14.5,both,0.01,1.01,0.3,0.3,7.16,0.73
Image_42,14.5,both,0.01,1.0167,0.3,0.5,6.79,0.66
Image_42,14.5,both,0.01,1.0233,0.3,0.7,6.43,0.59
Image_42,14.0,brightness,0.0067,1.0,0.1,0.0,16.28,1.93
Image_42,14.0,brightness,0.0133,1.0,0.2,0.0,15.64,1.79
Image_42,14.0,brightness,0.02,1.0,0.3,0.0,14.97,1.64
Image_42,14.0,contrast,0.0,1.02,0.0,0.3,15.85,1.86
Image_42,14.0,contrast,0.0,1.0333,0.0,0.5,15.18,1.72
Image_42,14.0,contrast,0.0,1.0467,0.0,0.7,14.54,1.58
Image_42,14.0,both,0.0067,1.02,0.1,0.3,15.24,1.72
Image_42,14.0,both,0.0067,1.0333,0.1,0.5,14.59,1.58
Image_42,14.0,both,0.0067,1.0467,0.1,0.7,13.97,1.45
Image_42,14.0,both,0.0133,1.02,0.2,0.3,14.64,1.58
Image_42,14.0,both,0.0133,1.0333,0.2,0.5,14.0,1.45
Image_42,14.0,both,0.0133,1.0467,0.2,0.7,13.38,1.32
Image_42,14.0,both,0.02,1.02,0.3,0.3,14.06,1.45
Image_42,14.0,both,0.02,1.0333,0.3,0.5,13.43,1.33
Image_42,14.0,both,0.02,1.0467,0.3,0.7,12.82,1.22
Image_42,13.5,brightness,0.01,1.0,0.1,0.0,23.81,2.9
Image_42,13.5,brightness,0.02,1.0,0.2,0.0,22.94,2.7
Image_42,13.5,brightness,0.03,1.0,0.3,0.0,22.22,2.53
Image_42,13.5,contrast,0.0,1.03,0.0,0.3,23.27,2.81
Image_42,13.5,contrast,0.0,1.05,0.0,0.5,22.41,2.62
Image_42,13.5,contrast,0.0,1.07,0.0,0.7,21.59,2.45
Image_42,13.5,both,0.01,1.03,0.1,0.3,22.48,2.62
Image_42,13.5,both,0.01,1.05,0.1,0.5,21.64,2.44
Image_42,13.5,both,0.01,1.07,0.1,0.7,20.84,2.27
Image_42,13.5,both,0.02,1.03,0.2,0.3,21.7,2.43
Image_42,13.5,both,0.02,1.05,0.2,0.5,20.88,2.26
Image_42,13.5,both,0.02,1.07,0.2,0.7,20.1,2.09
Image_42,13.5,both,0.03,1.03,0.3,0.3,20.92,2.25
Image_42,13.5,both,0.03,1.05,0.3,0.5,20.12,2.09
Image_42,13.5,both,0.03,1.07,0.3,0.7,19.37,1.93
Image_42,13.0,brightness,0.0133,1.0,0.1,0.0,31.07,3.91
Image_42,13.0,brightness,0.0267,1.0,0.2,0.0,30.16,3.68
Image_42,13.0,brightness,0.04,1.0,0.3,0.0,29.14,3.42
Image_42,13.0,contrast,0.0,1.04,0.0,0.3,30.45,3.79
Image_42,13.0,contrast,0.0,1.0667,0.0,0.5,29.46,3.56
Image_42,13.0,contrast,0.0,1.0933,0.0,0.7,28.54,3.35
Image_42,13.0,both,0.0133,1.04,0.1,0.3,29.53,3.56
Image_42,13.0,both,0.0133,1.0667,0.1,0.5,28.58,3.34
Image_42,13.0,both,0.0133,1.0933,0.1,0.7,27.68,3.13
Image_42,13.0,both,0.0267,1.04,0.2,0.3,28.62,3.32
Image_42,13.0,both,0.0267,1.0667,0.2,0.5,27.7,3.11
Image_42,13.0,both,0.0267,1.0933,0.2,0.7,26.84,2.92
Image_42,13.0,both,0.04,1.04,0.3,0.3,27.73,3.11
Image_42,13.0,both,0.04,1.0667,0.3,0.5,26.84,2.91
Image_42,13.0,both,0.04,1.0933,0.3,0.7,26.0,2.72
Image_42,12.5,brightness,0.0167,1.0,0.1,0.0,38.02,4.94
Image_42,12.5,brightness,0.0333,1.0,0.2,0.0,36.99,4.66
Image_42,12.5,brightness,0.05,1.0,0.3,0.0,35.99,4.4
Image_42,12.5,contrast,0.0,1.05,0.0,0.3,37.37,4.8
Image_42,12.5,contrast,0.0,1.0833,0.0,0.5,36.32,4.55
Image_42,12.5,contrast,0.0,1.1167,0.0,0.7,35.35,4.31
Image_42,12.5,both,0.0167,1.05,0.1,0.3,36.37,4.53
Image_42,12.5,both,0.0167,1.0833,0.1,0.5,35.36,4.29
Image_42,12.5,both,0.0167,1.1167,0.1,0.7,34.43,4.06
Image_42,12.5,both,0.0333,1.05,0.2,0.3,35.39,4.27
Image_42,12.5,both,0.0333,1.0833,0.2,0.5,34.43,4.04
Image_42,12.5,both,0.0333,1.1167,0.2,0.7,33.53,3.82
Image_42,12.5,both,0.05,1.05,0.3,0.3,34.43,4.02
Image_42,12.5,both,0.05,1.0833,0.3,0.5,33.51,3.8
Image_42,12.5,both,0.05,1.1167,0.3,0.7,32.66,3.6
Image_42,12.0,brightness,0.02,1.0,0.1,0.0,44.65,5.98
Image_42,12.0,brightness,0.04,1.0,0.2,0.0,43.58,5.68
Image_42,12.0,brightness,0.06,1.0,0.3,0.0,42.53,5.38
Image_42,12.0,contrast,0.0,1.06,0.0,0.3,44.01,5.85
Image_42,12.0,contrast,0.0,1.1,0.0,0.5,42.94,5.57
Image_42,12.0,contrast,0.0,1.14,0.0,0.7,41.98,5.32
Image_42,12.0,both,0.02,1.06,0.1,0.3,42.98,5.56
Image_42,12.0,both,0.02,1.1,0.1,0.5,41.97,5.29
Image_42,12.0,both,0.02,1.14,0.1,0.7,41.05,5.06
Image_42,12.0,both,0.04,1.06,0.2,0.3,41.98,5.27
Image_42,12.0,both,0.04,1.1,0.2,0.5,41.02,5.02
Image_42,12.0,both,0.04,1.14,0.2,0.7,40.14,4.8
Image_42,12.0,both,0.06,1.06,0.3,0.3,41.01,5.0
Image_42,12.0,both,0.06,1.1,0.3,0.5,40.09,4.76
Image_42,12.0,both,0.06,1.14,0.3,0.7,39.26,4.55
Image_42,11.5,brightness,0.0233,1.0,0.1,0.0,51.07,7.1
Image_42,11.5,brightness,0.0467,1.0,0.2,0.0,49.99,6.78
Image_42,11.5,brightness,0.07,1.0,0.3,0.0,48.93,6.46
Image_42,11.5,contrast,0.0,1.07,0.0,0.3,50.37,6.94
Image_42,11.5,contrast,0.0,1.1167,0.0,0.5,49.34,6.66
Image_42,11.5,contrast,0.0,1.1633,0.0,0.7,48.41,6.4
Image_42,11.5,both,0.0233,1.07,0.1,0.3,49.36,6.64
Image_42,11.5,both,0.0233,1.1167,0.1,0.5,48.38,6.37
Image_42,11.5,both,0.0233,1.1633,0.1,0.7,47.5,6.13
Image_42,11.5,both,0.0467,1.07,0.2,0.3,48.37,6.34
Image_42,11.5,both,0.0467,1.1167,0.2,0.5,47.45,6.09
Image_42,11.5,both,0.0467,1.1633,0.2,0.7,46.61,5.86
Image_42,11.5,both,0.07,1.07,0.3,0.3,47.42,6.05
Image_42,11.5,both,0.07,1.1167,0.3,0.5,46.55,5.82
Image_42,11.5,both,0.07,1.1633,0.3,0.7,45.76,5.6
Image_42,11.0,brightness,0.0267,1.0,0.1,0.0,57.09,8.22
Image_42,11.0,brightness,0.0533,1.0,0.2,0.0,56.03,7.88
Image_42,11.0,brightness,0.08,1.0,0.3,0.0,55.02,7.56
Image_42,11.0,contrast,0.0,1.08,0.0,0.3,56.44,8.06
Image_42,11.0,contrast,0.0,1.1333,0.0,0.5,55.47,7.77
Image_42,11.0,contrast,0.0,1.1867,0.0,0.7,54.6,7.52
Image_42,11.0,both,0.0267,1.08,0.1,0.3,55.47,7.75
Image_42,11.0,both,0.0267,1.1333,0.1,0.5,54.56,7.48
Image_42,11.0,both,0.0267,1.1867,0.1,0.7,53.74,7.24
Image_42,11.0,both,0.0533,1.08,0.2,0.3,54.54,7.45
Image_42,11.0,both,0.0533,1.1333,0.2,0.5,53.68,7.2
Image_42,11.0,both,0.0533,1.1867,0.2,0.7,52.92,6.98
Image_42,11.0,both,0.08,1.08,0.3,0.3,53.64,7.16
Image_42,11.0,both,0.08,1.1333,0.3,0.5,52.84,6.93
Image_42,11.0,both,0.08,1.1867,0.3,0.7,52.14,6.72
Image_42,10.5,brightness,0.03,1.0,0.1,0.0,62.78,9.38
Image_42,10.5,brightness,0.06,1.0,0.2,0.0,61.79,9.04
Image_42,10.5,brightness,0.09,1.0,0.3,0.0,60.9,8.74
Image_42,10.5,contrast,0.0,1.09,0.0,0.3,62.2,9.22
Image_42,10.5,contrast,0.0,1.15,0.0,0.5,61.32,8.94
Image_42,10.5,contrast,0.0,1.21,0.0,0.7,60.54,8.7
Image_42,10.5,both,0.03,1.09,0.1,0.3,61.31,8.92
Image_42,10.5,both,0.03,1.15,0.1,0.5,60.49,8.66
Image_42,10.5,both,0.03,1.21,0.1,0.7,59.76,8.43
Image_42,10.5,both,0.06,1.09,0.2,0.3,60.45,8.62
Image_42,10.5,both,0.06,1.15,0.2,0.5,59.69,8.38
Image_42,10.5,both,0.06,1.21,0.2,0.7,59.03,8.17
Image_42,10.5,both,0.09,1.09,0.3,0.3,59.63,8.34
Image_42,10.5,both,0.09,1.15,0.3,0.5,58.93,8.12
Image_42,10.5,both,0.09,1.21,0.3,0.7,58.33,7.92
Image_42,10.0,brightness,0.0333,1.0,0.1,0.0,68.15,10.57
Image_42,10.0,brightness,0.0667,1.0,0.2,0.0,67.28,10.25
Image_42,10.0,brightness,0.1,1.0,0.3,0.0,66.47,9.96
Image_42,10.0,contrast,0.0,1.1,0.0,0.3,67.65,10.42
Image_42,10.0,contrast,0.0,1.1667,0.0,0.5,66.87,10.16
Image_42,10.0,contrast,0.0,1.2333,0.0,0.7,66.2,9.93
Image_42,10.0,both,0.0333,1.1,0.1,0.3,66.86,10.13
Image_42,10.0,both,0.0333,1.1667,0.1,0.5,66.14,9.89
Image_42,10.0,both,0.0333,1.2333,0.1,0.7,65.53,9.68
Image_42,10.0,both,0.0667,1.1,0.2,0.3,66.1,9.86
Image_42,10.0,both,0.0667,1.1667,0.2,0.5,65.44,9.63
Image_42,10.0,both,0.0667,1.2333,0.2,0.7,64.89,9.44
Image_42,10.0,both,0.1,1.1,0.3,0.3,65.38,9.59
Image_42,10.0,both,0.1,1.1667,0.3,0.5,64.78,9.38
Image_42,10.0,both,0.1,1.2333,0.3,0.7,64.28,9.21
Image_42,9.5,brightness,0.0367,1.0,0.1,0.0,73.2,11.81
Image_42,9.5,brightness,0.0733,1.0,0.2,0.0,72.47,11.53
Image_42,9.5,brightness,0.11,1.0,0.3,0.0,71.75,11.25
Image_42,9.5,contrast,0.0,1.11,0.0,0.3,72.78,11.67
Image_42,9.5,contrast,0.0,1.1833,0.0,0.5,72.13,11.43
Image_42,9.5,contrast,0.0,1.2567,0.0,0.7,71.57,11.23
Image_42,9.5,both,0.0367,1.11,0.1,0.3,72.11,11.41
Image_42,9.5,both,0.0367,1.1833,0.1,0.5,71.51,11.19
Image_42,9.5,both,0.0367,1.2567,0.1,0.7,71.01,11.01
Image_42,9.5,both,0.0733,1.11,0.2,0.3,71.47,11.16
Image_42,9.5,both,0.0733,1.1833,0.2,0.5,70.93,10.96
Image_42,9.5,both,0.0733,1.2567,0.2,0.7,70.48,10.79
Image_42,9.5,both,0.11,1.11,0.3,0.3,70.86,10.92
Image_42,9.5,both,0.11,1.1833,0.3,0.5,70.38,10.74
Image_42,9.5,both,0.11,1.2567,0.3,0.7,69.97,10.58
